edge_id,node_u,node_v,path_length_original_voxels,euclidean_length_original_voxels,tortuosity,orientation_z,orientation_y,orientation_x,path_sample_count,boundary_contact,original_skan_branch_ids,retained_after_pruning
4998,1206,1393,40.86932872722979,39.7994974842648,1.0268805213781396,0.7035264706814485,0.7035264706814485,-0.10050378152592121,8,False,9708;9982,True
4999,1207,1376,45.254833995939045,42.708313008125245,1.059625885652035,0.6556100681071858,-0.7492686492653552,-0.0936585811581694,9,False,9136;9957,True
5000,1207,4474,16.970562748477143,16.97056274847714,1.0000000000000002,0.7071067811865476,0.0,-0.7071067811865476,4,False,9137,True
5001,1207,1385,45.254833995939045,45.254833995939045,1.0,0.7071067811865475,0.0,0.7071067811865475,9,False,9138,True
5002,1207,1394,43.59797974644667,42.5205832509386,1.025338234171195,0.658504607868518,0.7525766947068778,0.0,9,False,9139;9984,True
5003,1208,4344,5.656854249492381,5.656854249492381,1.0,-0.7071067811865475,0.0,0.7071067811865475,2,False,8309;8378,False
5004,1208,1217,43.59797974644667,42.5205832509386,1.025338234171195,0.0,0.7525766947068778,0.658504607868518,9,False,8378,True
5005,1208,4449,5.656854249492381,5.656854249492381,1.0,0.7071067811865475,-0.7071067811865475,0.0,2,False,9141,False
5006,1208,1395,47.7975319575053,45.254833995939045,1.0561862178478971,0.7071067811865475,0.7071067811865475,0.0,9,False,9142;9986,True
5007,1208,1386,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.0,0.7071067811865476,8,False,9143,True
5008,1209,4373,16.970562748477143,16.97056274847714,1.0000000000000002,0.0,0.7071067811865476,-0.7071067811865476,4,False,8380,True
5009,1209,1218,45.254833995939045,45.254833995939045,1.0,0.0,0.7071067811865475,0.7071067811865475,9,False,8391,True
5010,1209,1378,45.254833995939045,45.254833995939045,1.0,0.7071067811865475,-0.7071067811865475,0.0,9,False,9144,True
5011,1209,1387,45.254833995939045,45.254833995939045,1.0,0.7071067811865475,0.0,0.7071067811865475,9,False,9145;9977,True
5012,1209,1386,42.140677708012916,39.59797974644666,1.0642128203975967,0.7071067811865476,0.0,-0.7071067811865476,8,False,9146,True
5013,1209,1396,43.59797974644667,42.5205832509386,1.025338234171195,0.658504607868518,0.7525766947068778,0.0,9,False,9147;9989,True
5014,1210,4324,19.31370849898476,16.97056274847714,1.1380711874576983,-0.7071067811865476,0.7071067811865476,0.0,5,False,8297,True
5015,1210,4372,5.656854249492381,5.656854249492381,1.0,0.0,-0.7071067811865475,-0.7071067811865475,2,False,8376,False
5016,1210,1388,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,-0.08804509063256238,0.7043607250604991,9,False,9148;9149;9970,True
5017,1210,1359,55.797531957505306,50.91168824543142,1.0959670339062528,0.7071067811865476,0.7071067811865476,0.0,11,False,9149;10363,True
5018,1211,1315,46.52618297672217,43.266615305567875,1.0753367844499457,0.1849000654084097,-0.647150228929434,-0.7396002616336388,9,False,8602;9699,True
5019,1211,1220,45.254833995939045,45.254833995939045,1.0,0.0,0.7071067811865475,-0.7071067811865475,9,False,9150;9152,True
5020,1211,1514,58.526182976722176,51.22499389946279,1.1425317705569498,0.6246950475544243,-0.7808688094430304,0.0,12,False,9704;9705;10337,True
5021,1211,1392,50.34022991907156,45.254833995939045,1.1123724356957945,0.7071067811865475,0.0,-0.7071067811865475,9,False,9705;10354,True
5022,1211,1398,48.86932872722979,45.43126676640219,1.0756761192353579,0.7043607250604991,0.7043607250604991,-0.08804509063256238,10,False,9152;10366,True
5023,1212,1221,47.7975319575053,45.254833995939045,1.0561862178478971,0.0,0.7071067811865475,0.7071067811865475,9,False,9153;9154;9167,True
5024,1212,1389,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,-0.08804509063256238,0.7043607250604991,9,False,9154;9978,True
5025,1212,1380,41.941125496954285,39.59797974644666,1.0591733660532994,0.7071067811865476,-0.7071067811865476,0.0,9,False,9129,True
5026,1212,1388,47.7975319575053,42.708313008125245,1.1191622565005515,0.6556100681071858,0.0936585811581694,-0.7492686492653552,9,False,9130;9981,True
5027,1212,1397,43.59797974644667,42.5205832509386,1.025338234171195,0.658504607868518,0.7525766947068778,0.0,9,False,8615;9990,True
5028,1213,4345,9.65685424949238,8.94427190999916,1.0796691275336336,-0.4472135954999579,0.8944271909999159,0.0,3,False,8310;8385,False
5029,1213,4333,16.970562748477143,16.97056274847714,1.0000000000000002,-0.7071067811865476,0.0,-0.7071067811865476,4,False,8301;8617,True
5030,1213,1389,51.59797974644667,48.16637831516918,1.071244746881805,0.7474093186836597,0.0,-0.6643638388299198,11,False,8617,True
5031,1213,1390,53.25483399593905,48.33218389437829,1.1018503552895182,0.7448452997421311,-0.0827605888602368,0.6620847108818944,11,False,8618;9973,True
5032,1214,1215,39.59797974644667,39.59797974644666,1.0000000000000002,0.0,0.7071067811865476,0.7071067811865476,8,False,8621,True
5033,1214,1382,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,-0.7071067811865476,0.0,8,False,9133;9960,True
5034,1214,1391,46.140677708012916,42.5205832509386,1.0851374600322399,0.658504607868518,0.0,0.7525766947068778,9,False,9134;9974,True
5035,1214,1390,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.0,-0.7071067811865476,8,False,9132;9979,True
5036,1214,1400,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,0.7043607250604991,0.08804509063256238,9,False,8620;10372,True
5037,1215,1322,43.59797974644667,39.7994974842648,1.0954404578521035,0.10050378152592121,0.7035264706814485,0.7035264706814485,9,False,9191;9193;9727,True
5038,1215,1215,12.58505747976789,8.94427190999916,1.4070522012751592,0.8944271909999159,-0.4472135954999579,0.0,3,False,9193;9844,True
5039,1215,1391,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,-0.7071067811865476,0.0,8,False,9711,True
5040,1215,1400,50.34022991907156,45.254833995939045,1.1123724356957945,0.7071067811865475,0.0,-0.7071067811865475,9,False,9712;10372,True
5041,1215,1404,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.7071067811865476,0.0,8,False,9187;10005,True
5042,1215,1393,40.8693287272298,37.73592452822641,1.0830350452036654,0.6359987280038161,-0.211999576001272,0.741998516004452,8,False,9844;9982,True
5043,1216,1322,43.59797974644667,42.5205832509386,1.025338234171195,0.0,0.7525766947068778,-0.658504607868518,9,False,9171;9196,True
5044,1216,1224,46.52618297672217,45.43126676640219,1.024100499243171,-0.08804509063256238,0.7043607250604991,0.7043607250604991,9,False,8648,True
5045,1216,1384,49.06888093828843,45.43126676640219,1.0800685173625044,0.7043607250604991,-0.7043607250604991,0.08804509063256238,9,False,9159;10360,True
5046,1216,1393,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.0,-0.7071067811865476,8,False,9160,True
5047,1216,4407,23.89876597875265,22.978250586152114,1.04006029045376,-0.17407765595569785,-0.6963106238227914,0.6963106238227914,5,False,9156;9713,True
5048,1216,1394,46.140677708012916,42.5205832509386,1.0851374600322399,0.658504607868518,0.0,0.7525766947068778,9,False,9713;9983,True
5049,1217,4375,12.58505747976789,12.0,1.0487547899806575,-0.3333333333333333,0.6666666666666666,0.6666666666666666,3,False,8645;9188,False
5050,1217,1396,44.86932872722979,42.708313008125245,1.0505994165279582,0.7492686492653552,-0.0936585811581694,0.6556100681071858,9,False,9188,True
5051,1217,1386,49.95472465036231,42.708313008125245,1.169672158224991,0.6556100681071858,-0.7492686492653552,0.0936585811581694,9,False,9178;9980,True
5052,1217,1395,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.0,-0.7071067811865476,8,False,9179;9985,True
5053,1218,4374,16.970562748477143,16.97056274847714,1.0000000000000002,0.0,-0.7071067811865476,0.7071067811865476,4,False,8392,True
5054,1218,1225,45.254833995939045,45.254833995939045,1.0,0.0,0.7071067811865475,-0.7071067811865475,9,False,8397;8404,True
5055,1218,1226,45.254833995939045,45.254833995939045,1.0,0.0,0.7071067811865475,0.7071067811865475,9,False,8398;8653,True
5056,1218,1359,45.254833995939045,45.254833995939045,1.0,0.7071067811865475,0.0,0.7071067811865475,9,False,9180;9992,True
5057,1218,1387,43.59797974644667,42.5205832509386,1.025338234171195,0.658504607868518,-0.7525766947068778,0.0,9,False,9181,True
5058,1218,1396,47.21247447773741,42.708313008125245,1.1054633431377927,0.6556100681071858,0.0936585811581694,-0.7492686492653552,10,False,9182;9999,True
5059,1218,1406,44.86932872722979,42.708313008125245,1.0505994165279582,0.6556100681071858,0.7492686492653552,0.0936585811581694,9,False,9183;10008,True
5060,1219,4325,16.970562748477143,16.97056274847714,1.0000000000000002,-0.7071067811865476,-0.7071067811865476,0.0,4,False,8298;8394,True
5061,1219,1397,54.911688245431435,51.068581339214816,1.0752538411178765,0.7049344049891616,-0.07832604499879574,0.7049344049891616,11,False,8640;9990,True
5062,1219,1388,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,-0.7043607250604991,0.08804509063256238,9,False,9164;9165;9981,True
5063,1219,1359,49.06888093828843,45.43126676640219,1.0800685173625044,0.7043607250604991,0.08804509063256238,-0.7043607250604991,9,False,9165;9995,True
5064,1220,1316,45.941125496954285,42.5205832509386,1.0804443868003664,0.0,-0.7525766947068778,-0.658504607868518,10,False,8611,True
5065,1220,1320,45.254833995939045,45.254833995939045,1.0,0.0,0.7071067811865475,-0.7071067811865475,9,False,9174;9197,True
5066,1220,1321,39.59797974644667,39.59797974644666,1.0000000000000002,0.0,0.7071067811865476,0.7071067811865476,8,False,9176;9195,True
5067,1220,1392,43.59797974644667,42.5205832509386,1.025338234171195,0.658504607868518,-0.7525766947068778,0.0,9,False,9715,True
5068,1220,1398,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.0,0.7071067811865476,8,False,9177,True
5069,1220,1401,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.7071067811865476,0.0,8,False,9716,True
5070,1220,4475,16.58505747976789,14.966629547095765,1.1081357648079275,0.5345224838248488,-0.2672612419124244,-0.8017837257372732,4,False,9717,True
5071,1221,1389,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,-0.7043607250604991,0.08804509063256238,9,False,9166;9167,True
5072,1221,1222,39.59797974644667,39.59797974644666,1.0000000000000002,0.0,0.7071067811865476,0.7071067811865476,8,False,9189;9190,True
5073,1221,1399,44.86932872722979,42.708313008125245,1.0505994165279582,0.7492686492653552,-0.0936585811581694,0.6556100681071858,9,False,9190,True
5074,1221,1397,41.941125496954285,39.59797974644666,1.0591733660532994,0.7071067811865476,0.0,-0.7071067811865476,9,False,9167;9996,True
5075,1221,1402,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.7071067811865476,0.0,8,False,8642;10002,True
5076,1222,1402,50.52618297672217,45.254833995939045,1.116481456572267,0.7071067811865475,0.0,-0.7071067811865475,10,False,9203,True
5077,1222,1234,39.59797974644667,39.59797974644666,1.0000000000000002,0.0,0.7071067811865476,0.7071067811865476,8,False,9224;9225;9228,True
5078,1222,1413,45.254833995939045,42.708313008125245,1.059625885652035,0.7492686492653552,0.6556100681071858,-0.0936585811581694,9,False,9225;10026,True
5079,1222,1403,49.06888093828843,43.266615305567875,1.1341049118758748,0.647150228929434,0.1849000654084097,0.7396002616336388,9,False,9721;9722;10018,True
5080,1222,1399,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,-0.7071067811865476,0.0,8,False,9722;10000,True
5081,1223,1230,45.254833995939045,45.254833995939045,1.0,0.0,0.7071067811865475,0.7071067811865475,9,False,9219;9221;9230,True
5082,1223,1414,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,0.7043607250604991,-0.08804509063256238,9,False,9221;10027,True
5083,1223,1403,47.7975319575053,42.708313008125245,1.1191622565005515,0.6556100681071858,0.0936585811581694,-0.7492686492653552,9,False,9723;9725;10011,True
5084,1223,1400,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,-0.7071067811865476,0.0,8,False,9725,True
5085,1223,1404,46.52618297672217,42.5205832509386,1.0942037813109053,0.658504607868518,0.0,0.7525766947068778,9,False,9728,True
5086,1224,1394,43.59797974644667,42.5205832509386,1.025338234171195,0.658504607868518,-0.7525766947068778,0.0,9,False,9204,True
5087,1224,1408,47.7975319575053,45.254833995939045,1.0561862178478971,0.7071067811865475,0.0,-0.7071067811865475,9,False,9205;10400,True
5088,1224,1235,46.52618297672217,45.43126676640219,1.024100499243171,-0.08804509063256238,0.7043607250604991,0.7043607250604991,9,False,9233;9234;9730,True
5089,1224,1409,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,-0.08804509063256238,0.7043607250604991,9,False,9729;9730;10401,True
5090,1224,1418,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,0.7043607250604991,-0.08804509063256238,9,False,9730;10413,True
5091,1225,1396,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,-0.7043607250604991,0.08804509063256238,9,False,9212;9999,True
5092,1225,1228,46.52618297672217,43.266615305567875,1.0753367844499457,-0.1849000654084097,0.7396002616336388,-0.647150228929434,9,False,8407;8408,True
5093,1225,1405,42.14067770801292,39.59797974644666,1.064212820397597,0.7071067811865476,0.0,-0.7071067811865476,8,False,9213;10014,True
5094,1225,1406,43.59797974644667,42.5205832509386,1.025338234171195,0.658504607868518,0.0,0.7525766947068778,9,False,9214;10015,True
5095,1226,1359,43.59797974644667,42.5205832509386,1.025338234171195,0.658504607868518,-0.7525766947068778,0.0,9,False,8653,True
5096,1226,1406,52.18303722621455,45.43126676640219,1.1486150605161092,0.7043607250604991,-0.08804509063256238,-0.7043607250604991,10,False,9215;9216;10008,True
5097,1226,4377,18.24191172926027,17.435595774162696,1.0462453916425631,-0.22941573387056174,0.6882472016116852,0.6882472016116852,4,False,8674;9223,True
5098,1226,1407,54.340229919071554,48.82622246293481,1.1129312729511804,0.7373087284671365,-0.1638463841038081,0.6553855364152325,10,False,9222;9223;10393,True
5099,1226,1412,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.7071067811865476,0.0,8,False,9733;10025,True
5100,1227,1397,52.18303722621455,48.82622246293481,1.0687502451337083,0.6553855364152325,-0.7373087284671365,0.1638463841038081,10,False,8655;9996,True
5101,1227,1407,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.0,-0.7071067811865476,8,False,9217;10016,True
5102,1227,1402,48.68337566957918,43.266615305567875,1.1251949182009213,0.647150228929434,-0.1849000654084097,0.7396002616336388,9,False,9734;9735;10009,True
5103,1227,1417,46.52618297672217,43.266615305567875,1.0753367844499457,0.647150228929434,0.7396002616336388,-0.1849000654084097,9,False,9735;10032,True
5104,1228,1237,48.86932872722979,45.43126676640219,1.0756761192353579,0.08804509063256238,0.7043607250604991,-0.7043607250604991,10,False,8415,True
5105,1228,1238,39.59797974644667,39.59797974644666,1.0000000000000002,0.0,0.7071067811865476,0.7071067811865476,8,False,8419;8706,True
5106,1228,1319,46.52618297672217,45.43126676640219,1.024100499243171,-0.08804509063256238,-0.7043607250604991,-0.7043607250604991,9,False,8672;8673;9237,True
5107,1228,1405,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,-0.7043607250604991,0.08804509063256238,9,False,9236;9237,True
5108,1228,1416,50.34022991907156,45.254833995939045,1.1123724356957945,0.7071067811865475,0.0,-0.7071067811865475,9,False,9237;10030,True
5109,1228,1411,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,-0.08804509063256238,0.7043607250604991,9,False,9249;9250,True
5110,1228,1420,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,0.7043607250604991,-0.08804509063256238,9,False,9250;10049,True
5111,1229,4378,12.58505747976789,12.0,1.0487547899806575,0.3333333333333333,-0.6666666666666666,-0.6666666666666666,3,False,8409;8410,False
5112,1229,4379,12.58505747976789,12.0,1.0487547899806575,-0.3333333333333333,-0.6666666666666666,0.6666666666666666,3,False,8675;9239,False
5113,1229,1406,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,-0.7043607250604991,-0.08804509063256238,9,False,9238;9239,True
5114,1229,1412,50.34022991907156,45.254833995939045,1.1123724356957945,0.7071067811865475,0.0,0.7071067811865475,9,False,9239;10031,True
5115,1229,1238,40.86932872722979,39.7994974842648,1.0268805213781396,-0.10050378152592121,0.7035264706814485,-0.7035264706814485,8,False,8427;9261,True
5116,1229,1411,42.14067770801292,39.59797974644666,1.064212820397597,0.7071067811865476,0.0,-0.7071067811865476,8,False,9260;10036,True
5117,1229,1421,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.7071067811865476,0.0,8,False,9261;10050,True
5118,1230,1243,45.254833995939045,45.254833995939045,1.0,0.0,0.7071067811865475,0.7071067811865475,9,False,8691;9274,True
5119,1230,1404,45.254833995939045,45.254833995939045,1.0,0.7071067811865475,-0.7071067811865475,0.0,9,False,9229;10406,True
5120,1230,1414,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,0.08804509063256238,-0.7043607250604991,9,False,9230;10422,True
5121,1230,1415,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.0,0.7071067811865476,8,False,9240,True
5122,1230,1425,47.59797974644667,45.254833995939045,1.051776695296637,0.7071067811865475,0.7071067811865475,0.0,10,False,9241;10435,True
5123,1231,1322,43.59797974644667,42.5205832509386,1.025338234171195,0.0,-0.7525766947068778,-0.658504607868518,9,False,8662;9232,True
5124,1231,1408,46.14067770801292,42.5205832509386,1.08513746003224,0.658504607868518,-0.7525766947068778,0.0,9,False,9231;10019,True
5125,1231,1415,45.254833995939045,42.708313008125245,1.059625885652035,0.6556100681071858,0.0936585811581694,-0.7492686492653552,9,False,9232;10041,True
5126,1231,4413,23.89876597875265,22.978250586152114,1.04006029045376,-0.17407765595569785,0.6963106238227914,0.6963106238227914,5,False,9263;9741,True
5127,1231,1418,44.86932872722979,42.708313008125245,1.0505994165279582,0.6556100681071858,-0.0936585811581694,0.7492686492653552,9,False,9741;10033,True
5128,1232,1407,50.34022991907156,45.254833995939045,1.1123724356957945,0.7071067811865475,-0.7071067811865475,0.0,9,False,8686,True
5129,1232,1412,50.34022991907156,45.254833995939045,1.1123724356957945,0.7071067811865475,0.0,-0.7071067811865475,9,False,8702;10038,True
5130,1232,4380,6.928203230275509,6.928203230275509,1.0,-0.5773502691896258,0.5773502691896258,0.5773502691896258,2,False,8705,False
5131,1232,1417,43.41202668879605,39.7994974842648,1.0907682114820547,0.7035264706814485,-0.10050378152592121,0.7035264706814485,8,False,9251;10032,True
5132,1232,1422,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.7071067811865476,0.0,8,False,9252;10052,True
5133,1233,1402,50.91168824543143,50.91168824543142,1.0000000000000002,0.7071067811865476,-0.7071067811865476,0.0,10,False,8688;10405,True
5134,1233,1417,42.14067770801292,39.59797974644666,1.064212820397597,0.7071067811865476,0.0,-0.7071067811865476,8,False,9253;10040,True
5135,1233,1413,53.45438620699768,45.254833995939045,1.1811862178478973,0.7071067811865475,0.0,0.7071067811865475,10,False,9254;10431,True
5136,1233,1423,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.7071067811865476,0.0,8,False,9255;10053,True
5137,1234,4410,11.313708498984761,11.313708498984761,1.0,0.0,0.7071067811865475,-0.7071067811865475,3,False,9257;9258,False
5138,1234,1242,46.52618297672217,43.266615305567875,1.0753367844499457,-0.1849000654084097,0.7396002616336388,0.647150228929434,9,False,8431,True
5139,1234,1403,44.68337566957918,39.59797974644666,1.1284256407951938,0.7071067811865476,-0.7071067811865476,0.0,8,False,9227,True
5140,1234,1413,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.0,-0.7071067811865476,8,False,9740,True
5141,1234,1414,40.86932872722979,39.7994974842648,1.0268805213781396,0.7035264706814485,-0.10050378152592121,0.7035264706814485,8,False,9259,True
5142,1235,4411,11.313708498984761,11.313708498984761,1.0,0.0,0.7071067811865475,-0.7071067811865475,3,False,8693,False
5143,1235,1236,39.59797974644667,39.59797974644666,1.0000000000000002,0.0,0.7071067811865476,0.7071067811865476,8,False,8696,True
5144,1235,4408,23.89876597875265,22.978250586152114,1.04006029045376,-0.17407765595569785,-0.6963106238227914,0.6963106238227914,5,False,9226;9737,True
5145,1235,1409,44.86932872722979,42.708313008125245,1.0505994165279582,0.6556100681071858,-0.7492686492653552,-0.0936585811581694,9,False,9736;9737;10020,True
5146,1235,1410,44.86932872722979,42.708313008125245,1.0505994165279582,0.6556100681071858,0.0936585811581694,0.7492686492653552,9,False,9737;10034,True
5147,1235,1418,47.7975319575053,45.254833995939045,1.0561862178478971,0.7071067811865475,0.0,-0.7071067811865475,9,False,9234,True
5148,1235,1419,41.941125496954285,39.59797974644666,1.0591733660532994,0.7071067811865476,0.7071067811865476,0.0,9,False,9244;10047,True
5149,1236,4412,22.627416997969522,22.627416997969522,1.0,0.0,-0.7071067811865475,0.7071067811865475,5,False,9262;9268,True
5150,1236,4417,22.627416997969522,22.627416997969522,1.0,0.0,0.7071067811865475,-0.7071067811865475,5,False,9278,True
5151,1236,1326,39.59797974644667,39.59797974644666,1.0000000000000002,0.0,0.7071067811865476,0.7071067811865476,8,False,8715,True
5152,1236,1410,45.254833995939045,42.708313008125245,1.059625885652035,0.6556100681071858,-0.7492686492653552,-0.0936585811581694,9,False,9267;10034,True
5153,1236,1419,51.797531957505306,45.43126676640219,1.1401295989354003,0.7043607250604991,0.08804509063256238,-0.7043607250604991,10,False,9279;10436,True
5154,1236,1517,45.254833995939045,45.254833995939045,1.0,0.7071067811865475,0.0,0.7071067811865475,9,False,9268;10439,True
5155,1236,1427,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.7071067811865476,0.0,8,False,8713,True
5156,1237,1416,47.59797974644667,45.254833995939045,1.051776695296637,0.7071067811865475,-0.7071067811865475,0.0,10,False,9283,True
5157,1237,1420,47.7975319575053,45.95650117230423,1.04006029045376,0.6963106238227914,-0.17407765595569785,0.6963106238227914,9,False,9300;9301;10049,True
5158,1237,1428,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,0.7043607250604991,-0.08804509063256238,9,False,9301;10067,True
5159,1238,1245,43.59797974644667,42.5205832509386,1.025338234171195,0.0,0.7525766947068778,0.658504607868518,9,False,8428;8734,True
5160,1238,1244,39.59797974644667,39.59797974644666,1.0000000000000002,0.0,0.7071067811865476,-0.7071067811865476,8,False,8438;8730,True
5161,1238,1411,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,-0.7071067811865476,0.0,8,False,9284;10043,True
5162,1238,1420,42.140677708012916,39.59797974644666,1.0642128203975967,0.7071067811865476,0.0,-0.7071067811865476,8,False,9285;10055,True
5163,1238,1421,46.14067770801292,42.5205832509386,1.08513746003224,0.658504607868518,0.0,0.7525766947068778,9,False,9286,True
5164,1238,1429,46.52618297672217,42.5205832509386,1.0942037813109053,0.658504607868518,0.7525766947068778,0.0,9,False,9287,True
5165,1239,4381,5.656854249492381,5.656854249492381,1.0,0.0,0.7071067811865475,0.7071067811865475,2,False,8731;8732,False
5166,1239,1421,50.34022991907156,42.708313008125245,1.1786986273490678,0.6556100681071858,-0.0936585811581694,-0.7492686492653552,9,False,9302;10056,True
5167,1239,1430,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.7071067811865476,0.0,8,False,9303;10072,True
5168,1240,1423,52.18303722621455,48.82622246293481,1.0687502451337083,0.6553855364152325,-0.1638463841038081,0.7373087284671365,10,False,9304;9305;10053,True
5169,1240,1431,49.06888093828843,45.43126676640219,1.0800685173625044,0.7043607250604991,0.7043607250604991,-0.08804509063256238,9,False,9305;10074,True
5170,1240,1417,40.86932872722979,39.7994974842648,1.0268805213781396,0.7035264706814485,-0.7035264706814485,0.10050378152592121,8,False,9289;10044,True
5171,1240,1422,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.0,-0.7071067811865476,8,False,9290,True
5172,1241,4415,11.313708498984761,11.313708498984761,1.0,0.0,-0.7071067811865475,0.7071067811865475,3,False,9265;9272,False
5173,1241,1413,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,-0.7071067811865476,0.0,8,False,9271;10046,True
5174,1241,1423,43.59797974644667,42.5205832509386,1.025338234171195,0.658504607868518,0.0,-0.7525766947068778,9,False,9291;10057,True
5175,1241,1424,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.0,0.7071067811865476,8,False,9272;10060,True
5176,1241,1432,43.59797974644667,42.5205832509386,1.025338234171195,0.658504607868518,0.7525766947068778,0.0,9,False,9292;10077,True
5177,1242,4334,16.970562748477143,16.97056274847714,1.0000000000000002,-0.7071067811865476,0.0,0.7071067811865476,4,False,8302;8722,True
5178,1242,1248,43.59797974644667,42.5205832509386,1.025338234171195,0.0,0.7525766947068778,0.658504607868518,9,False,9306;9307;9314,True
5179,1242,1414,52.18303722621455,48.16637831516918,1.0833913416691408,0.6643638388299198,-0.7474093186836597,0.0,10,False,9742;9744;10422,True
5180,1242,4477,22.627416997969522,20.396078054371138,1.1094003924504583,0.5883484054145521,0.7844645405527362,-0.19611613513818404,5,False,9743;9744,True
5181,1242,1425,46.52618297672217,42.5205832509386,1.0942037813109053,0.658504607868518,0.0,0.7525766947068778,9,False,9744;10061,True
5182,1243,4416,11.313708498984761,11.313708498984761,1.0,0.0,-0.7071067811865475,0.7071067811865475,3,False,9266;9275,False
5183,1243,1248,43.59797974644667,42.5205832509386,1.025338234171195,0.0,0.7525766947068778,-0.658504607868518,9,False,9293,True
5184,1243,1327,45.254833995939045,45.254833995939045,1.0,0.0,0.7071067811865475,0.7071067811865475,9,False,8727;9316,True
5185,1243,1415,43.59797974644667,42.5205832509386,1.025338234171195,0.658504607868518,-0.7525766947068778,0.0,9,False,9274;10041,True
5186,1243,1425,45.254833995939045,45.254833995939045,1.0,0.7071067811865475,0.0,-0.7071067811865475,9,False,9294;10452,True
5187,1243,1518,45.254833995939045,45.254833995939045,1.0,0.7071067811865475,0.0,0.7071067811865475,9,False,9275;10454,True
5188,1243,1434,46.52618297672217,45.43126676640219,1.024100499243171,0.7043607250604991,0.7043607250604991,-0.08804509063256238,9,False,8726;10466,True
5189,1244,1251,47.7975319575053,45.254833995939045,1.0561862178478971,0.0,0.7071067811865475,-0.7071067811865475,9,False,9318;9359,True
5190,1244,1331,46.140677708012916,42.5205832509386,1.0851374600322399,0.0,0.7525766947068778,0.658504607868518,9,False,9343;9344;9362,True
5191,1244,4479,23.513260710043397,21.540659228538015,1.091575724799174,0.7427813527082074,-0.3713906763541037,0.5570860145311556,5,False,9344,True
5192,1244,1420,47.59797974644667,42.708313008125245,1.1144898122618696,0.6556100681071858,-0.7492686492653552,0.0936585811581694,10,False,9753,True
5193,1244,1428,40.86932872722979,39.7994974842648,1.0268805213781396,0.7035264706814485,0.10050378152592121,-0.7035264706814485,8,False,9754;10085,True
5194,1244,1437,40.86932872722979,39.7994974842648,1.0268805213781396,0.7035264706814485,0.7035264706814485,-0.10050378152592121,8,False,9321;10090,True
5195,1245,1250,45.254833995939045,45.254833995939045,1.0,0.0,0.7071067811865475,0.7071067811865475,9,False,8443;8750,True
5196,1245,1421,43.59797974644667,42.5205832509386,1.025338234171195,0.658504607868518,-0.7525766947068778,0.0,9,False,9322,True
5197,1245,1429,39.59797974644667,39.59797974644666,1.0000000000000002,0.7071067811865476,0.0,-0.7071067811865476,8,False,9323;10080,True
5198,1245,1430,46.14067770801292,42.5205832509386,1.08513746003224,0.658504607868518,0.0,0.7525766947068778,9,False,9324;10081,True
